Timestamp,State,Title,Classification
2006-11-17 12:00:00+00:00,Arizona,Report 23358: Late night road side sighting near Tonto Creek,Class A
2006-11-17 12:00:00+00:00,Florida,Report 16727: Nighttime sighting by teen at Lake Asbury off HWY 739 outside Middleburg,Class A
2006-11-18 12:00:00+00:00,Washington,Report 18620: Hunter describes close encounter outside Doty,Class A
2006-11-18 12:00:00+00:00,Washington,Report 26567: Sasquatch sighted crossing Elk Meadows parking lot near Toutle Lake,Class A
2006-11-19 12:00:00+00:00,Washington,Report 16053: Possible daytime sighting on Lake Cushman,Class B
2006-11-19 12:00:00+00:00,California,Report 16722: Possible vocalizations heard by resident near Twain Harte,Class B
2006-11-20 12:00:00+00:00,Michigan,Report 19223: Possible footprints found near Manistee,Class B
2006-11-20 12:00:00+00:00,Florida,Report 26393: Man experiences loud yells and tree-shaking while deer hunting near Ashville,Class B
2006-11-26 12:00:00+00:00,Florida,Report 17043: Possible daylight sighting by motorist on I-75 between Sarasota & Bradenton,Class B
2006-11-26 12:00:00+00:00,New York,Report 16540: Possible stalking of hikers on Prospect Mt. near Lake George,Class B
2006-12-01 12:00:00+00:00,Florida,Report 16823: Family describes repeated incidents on their property near Lake Wales.,Class B
2006-12-06 12:00:00+00:00,Wisconsin,Report 16870: Daylight sighting by motorist of a juvenile north of Whitehall,Class A
2006-12-09 12:00:00+00:00,Kentucky,Report 40278: Hunter in a ghillie suit on Pine Mountain has a close encounter,Class A
2006-12-17 12:00:00+00:00,New Jersey,Report 16604: Possible sighting by motorist at dusk outside Livingston,Class B
2006-12-18 12:00:00+00:00,Georgia,Report 18377: Possible sighting by multiple witnesses on farm near Buchannan,Class B
2006-12-22 12:00:00+00:00,Kentucky,Report 24131: Large bipedal animal strolls past home near the Daniel Boone National Forest,Class A
2006-12-31 12:00:00+00:00,Georgia,Report 17249: Possible vocalizations and an approach to a residence outside Gainesville,Class B
2007-01-06 12:00:00+00:00,Illinois,Report 33426: Possible footprints found northwest of Robinson,Class B
2007-01-09 12:00:00+00:00,Missouri,Report 21660: Woman describes childhood incidents -- possible tracks and vocalization near outside rural home near St.James/Rolla,Class B
2007-01-09 12:00:00+00:00,Pennsylvania,Report 17449: Possible vocalizations heard by backpackers in Otter Creek Wilderness,Class B
2007-01-10 12:00:00+00:00,Ohio,Report 15969: Possible daylight sighting on horse trail in Beaver Creek State Park,Class B
2007-01-13 12:00:00+00:00,West Virginia,Report 19841: Road crossing sighting by motorist on Hwy 55 north of Seneca Rocks area.,Class A
2007-01-14 12:00:00+00:00,South Carolina,Report 17306: Early morning sighting by paper carrier in rural Ridgeville,Class A
2007-01-15 12:00:00+00:00,Montana,Report 17292: Late night sighting by motorist near Decker Montana,Class A
2007-01-15 12:00:00+00:00,Washington,Report 17432: Couple hears possible vocalizations half mile north of Winlock,Class B
2007-01-15 12:00:00+00:00,New Jersey,Report 16248: Possible vocalization heard by fisherman at Monksville Reservoir,Class B
2007-01-16 12:00:00+00:00,Georgia,Report 11030: Cavers hears possilble vocalization on Pigeon Mountain,Class B
2007-01-17 12:00:00+00:00,Oklahoma,"Report 24967: Off-duty law enforcement officers describe vocalizations, wood knocks, and rock throwning, outside the town of Heavener",Class B
2007-01-19 12:00:00+00:00,Michigan,Report 17348: Possible tracks in snow near Gwinn,Class B
2007-01-22 12:00:00+00:00,Arizona,Report 17448: A close range road crossing on a foggy morning near Safford,Class A
2007-01-27 12:00:00+00:00,New York,Report 16853: Roadside sighting by a father and son north of Brockville,Class A
2007-01-30 12:00:00+00:00,Alabama,Report 18376: Couple reports possible stalking near abandoned rural graveyard outside town of Valley,Class B
2007-02-01 12:00:00+00:00,Arizona,Report 17804: Late afternoon road crossing sighting by motorist west of Springerville.,Class A
2007-02-01 12:00:00+00:00,New Jersey,Report 16486: Man recalls incident during childhood -- possible vocalizaitons near Split Rock Reservoir Dam,Class B
2007-02-04 12:00:00+00:00,Alabama,Report 17168: Nighttime sighting by motorists outside Grand Bay,Class B
2007-02-05 12:00:00+00:00,Minnesota,"Report 10734: Man recalls childhood incident, possible sighting outside home near Fort Frances",Class B
2007-02-15 12:00:00+00:00,Georgia,Report 17957: Mother and son experience multiple incidents in the Sautee-Nacoochee Valley,Class B
2007-02-23 12:00:00+00:00,Minnesota,Report 17900: Possible daylight sighting by motorist on a gravel road south of Sturgeon Lake,Class B
2007-02-27 12:00:00+00:00,Georgia,Report 18044: Nighttime sighting by motorists on Hwy 101 near Hannah Swamp,Class A
2007-02-27 12:00:00+00:00,Pennsylvania,Report 17981: Possible sighting by two at a strip mine in the Koppel Strip Mines,Class B
2007-02-28 12:00:00+00:00,Ohio,Report 17317:  Possible vocalization heard by fishermen at Tappan Lake.,Class B
2007-03-04 12:00:00+00:00,Florida,Report 18065: Daylight sighting by two young female hikers in Jennings State Forest,Class A
2007-03-11 12:00:00+00:00,Minnesota,Report 18221: Snowmobilers find several sets of large tracks on the Gun Flint Trail (w/photos),Class B
2007-03-15 12:00:00+00:00,Washington,Report 34479: Woman walking dogs hears possible vocalizations and knocks in Marymoor Park,Class B
2007-03-15 12:00:00+00:00,Florida,Report 22358: Hiker Discovers Possible Bigfoot Scat in Rock Springs State Park,Class B
2007-03-23 12:00:00+00:00,Florida,Report 18349: Possible Knocks and a Vocalization Heard by Two Witnesses Near Middleburg,Class B
2007-03-24 12:00:00+00:00,Georgia,Report 18361: A group of four-wheelers experience a barrage of rocks and limbs on a late-night ride near Meldrim,Class B
2007-03-25 12:00:00+00:00,California,Report 18403: Possible road-crossing sighting in daylight near Strawberry,Class B
2007-03-29 12:00:00+00:00,Florida,Report 18427: Daylight sighting by two teenagers near Middleburg,Class A
2007-03-31 12:00:00+00:00,New Jersey,Report 17550: Nighttime sighting by motorist near Mansfield,Class A
2007-04-09 12:00:00+00:00,North Carolina,Report 18516: Daylight sighting by farmer (and children) plowing field next to the Yadkin River,Class A
2007-04-10 12:00:00+00:00,Florida,Report 32249: Memory told of close encounters while working as a fence contractor near Cassia,Class A
2007-04-15 12:00:00+00:00,Missouri,Report 19695: Dusk sighting by motorist on Hwy 32 near Fair Play.,Class A
2007-04-18 12:00:00+00:00,California,"Report 18298: Man collecting pine nuts retreats from intimidation approach, above French Gulch near Lake Shasta",Class A
2007-04-19 12:00:00+00:00,Florida,"Report 17011: Man describes teenage incident -- possible intimidation approach at 2 AM  in Coral Springs, at the edge of the Everglades.",Class B
2007-04-22 12:00:00+00:00,Alabama,Report 17480: Sighting by a group of campers in Cheaha Mountain State Park,Class A
2007-04-28 12:00:00+00:00,Tennessee,Report 25035: Witness describes possible call-and-answer vocalizations near Cleveland (Tennessee),Class B
2007-05-01 12:00:00+00:00,Kentucky,Report 27024: Late afternoon road crossing sighting by motorists near Masonville,Class A
2007-05-03 12:00:00+00:00,North Carolina,Report 18943: Possible pre-dawn approach to property outside Winston-Salem,Class B
2007-05-10 12:00:00+00:00,North Carolina,Report 19015: Possible vocalization and approach to tents reported by campers on private land near Pilot Mountain,Class B
2007-05-19 12:00:00+00:00,Florida,Report 19232: Motorist spots a tall unknown figure crossing Walter Boardman Loop,Class B
2007-05-19 12:00:00+00:00,Alabama,Report 17455: Sighting by duck hunters in swamp area within Tuskegee National Forest,Class A
2007-05-20 12:00:00+00:00,West Virginia,Report 18793: Possible whoops heard in logging area outside the Monongahela National Forest,Class B
2007-05-23 12:00:00+00:00,Washington,Report 16994: Daylight sighting by fisherman at Lake Chopaka,Class A
2007-05-30 12:00:00+00:00,South Carolina,Report 24916: Witness hears big exhale and finds clear footprint the next day on property near Bluffton,Class B
2007-05-31 12:00:00+00:00,Wyoming,Report 19472: Late day and early morning sightings near the Wind River Mountain Range,Class A
2007-06-01 12:00:00+00:00,Michigan,Report 20043: Possible footprint and chatter outside Wetmore,Class B
2007-06-01 12:00:00+00:00,California,Report 19448: Possible vocalizations heard by campers near Monache Mountain,Class B
2007-06-01 12:00:00+00:00,South Carolina,Report 19926: Incidents and followup near Lake Hartwell Dam,Class B
2007-06-10 12:00:00+00:00,Minnesota,Report 19655: Possible vocalizations south of Sturgeon Lake.,Class B
2007-06-11 12:00:00+00:00,Arizona,Report 20833: Possible early morning vocalization at Fool's Hollow Lake,Class B
2007-06-14 12:00:00+00:00,Michigan,Report 19961: Possible knocking heard in Pictured Rocks National Lakeshore,Class B
2007-06-18 12:00:00+00:00,West Virginia,Report 20846: Late night sighting by motorists on US 33 / St Rt. 55 in Seneca Rocks Nat. Rec. Area,Class A
2007-06-20 12:00:00+00:00,Michigan,Report 19838: Possible vocals at property near the Allegan State Game Area,Class B
2007-06-21 12:00:00+00:00,Virginia,Report 20257: Campers awakened by strange howls while camping near Sanford,Class B
2007-06-30 12:00:00+00:00,West Virginia,Report 20068: Bigfoot spotted by driver in Cranberry River region of Monongahela National Forest.,Class A
2007-07-02 12:00:00+00:00,West Virginia,Report 20101: Afternoon sighting by hiker at Seneca Rocks,Class A
2007-07-08 12:00:00+00:00,West Virginia,Report 20159: Nighttime sighting by motorist on Hwy 33 near Seneca Rocks,Class A
2007-07-09 12:00:00+00:00,Utah,Report 17259: Possible morning vocalizations heard north of Vernal.,Class B
2007-07-12 12:00:00+00:00,Florida,Report 19958: Dusk sighting by hikers in Flat Island Preserve,Class A
2007-07-15 12:00:00+00:00,Tennessee,"Report 21240: Possible activity (smell, branch twist) around residence outside Atoka.",Class B
2007-07-15 12:00:00+00:00,Florida,Report 13889: Man describes incidents in teen years in swamp area outside Naples,Class B
2007-07-15 12:00:00+00:00,New York,Report 23856: Campers hear and see possible bigfoot pass by tents on Nuclear Lake,Class B
2007-07-17 12:00:00+00:00,Missouri,"Report 18219: Motorist sighting near Missouri River Bluffs (@ ""Monkey Mountains"")",Class A
2007-07-18 12:00:00+00:00,Alabama,Report 22539: Roadside Sighting near Moody,Class A
2007-07-21 12:00:00+00:00,South Carolina,Report 20523: Possible whoops and knocks heard by relic hunter in the Ace Basin National Estuarine Research Reserve,Class B
2007-07-22 12:00:00+00:00,Pennsylvania,Report 19589: Dawn sighting by hunter within 2 miles of boundary of Pittsburgh International Airport,Class A
2007-07-27 12:00:00+00:00,California,Report 20594: Campers hear possible whoop-howls near Yosemite (Sawmill campground),Class B
2007-07-27 12:00:00+00:00,West Virginia,Report 23762: Sasquatch meets car running along US Hwy. 219,Class A
2007-07-28 12:00:00+00:00,Virginia,Report 31505: Husband and wife hear loud scream from inside their home in the town of Rocky Mount,Class B
2007-08-01 12:00:00+00:00,Georgia,Report 21193: Daylight sighting by motorist from Jimmy Witherow Bridge,Class A
2007-08-05 12:00:00+00:00,Arizona,Report 21535: Knocks and whooping sounds heard north of Clint's Well,Class B
2007-08-06 12:00:00+00:00,Alabama,Report 17035: Wood knocks heard by hunter outside Camden,Class B
2007-08-07 12:00:00+00:00,Washington,Report 20923: Group of climbers hear possible vocalizations near Cougar,Class B
2007-08-09 12:00:00+00:00,Idaho,Report 20884: Daytime encounter by two people near Rock Creek Road,Class A
2007-08-11 12:00:00+00:00,Florida,Report 21658: Brief sighting by youth with flashlight outside Middleburg,Class A
2007-08-11 12:00:00+00:00,California,"Report 23811: Campers hear multiple, pre-dawn vocalizations in Humboldt Redwoods State Park",Class B
2007-08-12 12:00:00+00:00,West Virginia,Report 20863: Youngster Surprised by Tall Creature near Linside,Class A
2007-08-13 12:00:00+00:00,Texas,Report 21438: Late Night Sighting by Motorist near I-10,Class A
2007-08-15 12:00:00+00:00,Montana,Report 25662: Hiker spots a bigfoot in the mountains east of Butte,Class A
2007-08-15 12:00:00+00:00,Kentucky,Report 26173: Daylight sighting while riding a 4-wheeler near Franklin,Class A
2007-08-18 12:00:00+00:00,Arizona,Report 21348: Heavy footsteps and screams heard near Bear Canyon Lake,Class B
2007-08-18 12:00:00+00:00,Washington,Report 26065: California BFRO researcher has sighting with a thermal imaging unit in Wenatchee National Forest,Class A
2007-08-18 12:00:00+00:00,New York,Report 21488: Female hiker describes rocks being thrown at her and female companion near Sabbath Day Point,Class B
2007-08-20 12:00:00+00:00,Arizona,Report 23440: Possible evening vocalizations heard near Snowbowl,Class B
2007-08-22 12:00:00+00:00,Utah,Report 21162: Possible vocalizations heard from the Swift Creek Campground on the south slope of the Uintas,Class B
2007-08-23 12:00:00+00:00,California,Report 23424: Son and father hear possible sasquatch vocalizations in the Emigrant Wilderness,Class B
2007-08-23 12:00:00+00:00,Washington,Report 21189: Daylight sighting by boaters where Holden Creek flows into Lake Chelan,Class A
2007-08-26 12:00:00+00:00,Alabama,Report 15473: Possible stalking on mountain outside Troy,Class B
2007-08-27 12:00:00+00:00,California,Report 21165: Possible brief daylight sighting by a U.S. Forest Service botonist outside Phillips,Class B
2007-08-31 12:00:00+00:00,Utah,Report 21613: Grandson relates grandparents' accounts in the Wasatch-Cache National Forest,Class B
2007-09-01 12:00:00+00:00,Alabama,Report 5954: Daylight sighting at eastern dike of East Lagoon in Aliceville,Class A
2007-09-03 12:00:00+00:00,Washington,"Report 21473: Man and girlfriend, camping, hear loud footsteps and tree knocking near Cispus, Washington",Class B
2007-09-08 12:00:00+00:00,Georgia,Report 21359: Morning sighting by fisherman near Rising Fawn,Class A
2007-09-08 12:00:00+00:00,California,Report 25260: Nighttime sighting (in headlights) by law enforcement officer on patrol near Cloverdale,Class A
2007-09-10 12:00:00+00:00,Washington,Report 20591: Possible sighting by clay pigeon shooters near the base of Mt. Rainier,Class B
2007-09-11 12:00:00+00:00,California,Report 21354: Multi-witness road-crossing sighting on Hwy 96 outside Happy Camp,Class A
2007-09-12 12:00:00+00:00,Alabama,Report 8635: Possible repeat approaches to a rural residence at night outside OPP,Class B
2007-09-12 12:00:00+00:00,Alabama,Report 21714: Rescue workers describes possible stalking on the Cahaba River outside Montevallo,Class B
2007-09-15 12:00:00+00:00,Kentucky,Report 30673: Family endures confrontation while camping in front yard near Fort Knox,Class A
2007-09-17 12:00:00+00:00,Pennsylvania,Report 19170: Woman describes sighting in teen years in Tohicken Valley Park,Class A
2007-09-22 12:00:00+00:00,Illinois,Report 25704: Cougar research interrupted by wood knocks at Bell Smith Springs,Class B
2007-09-22 12:00:00+00:00,Ohio,Report 29018: Woman recounts possible early evening sighting near Saybrook,Class B
2007-09-25 12:00:00+00:00,California,"Report 20306: Young man claims possible sighting at night near Lake Mary, outside Mammoth",Class B
2007-09-28 12:00:00+00:00,West Virginia,Report 23411: Multiple sightings in daylight outside Shady Spring,Class A
2007-09-29 12:00:00+00:00,Virginia,Report 24325: Four foot high fence barely slows 8-ft creature north of Fries,Class A
2007-09-30 12:00:00+00:00,California,Report 21808: Possible sighting by family walking their dog near Auburn,Class B
2007-10-10 12:00:00+00:00,California,Report 21674: Man describes incident in teen years: Daylight encounter by two young men in the Green Valley area,Class A
2007-10-13 12:00:00+00:00,Georgia,Report 26352: Early evening sighting near Moreland,Class A
2007-10-14 12:00:00+00:00,Washington,Report 22017: Possible wood knocks heard while staying at Wallace Falls State Park,Class B
2007-10-15 12:00:00+00:00,Illinois,Report 18584: Possible vocalization heard near Pyramid State Park.,Class B
2007-10-15 12:00:00+00:00,Georgia,Report 23911: Nighttime sighting by motorists north of Canton,Class A
2007-10-15 12:00:00+00:00,Florida,Report 21849: Teen Hears Possible Howls and Growls near Middleburg,Class B
2007-10-20 12:00:00+00:00,Washington,Report 17903: Possible sighting by motorist on perimeter of Deception State Park,Class A
2007-10-23 12:00:00+00:00,Florida,Report 31680: Late night fishermen are intimidated at Bulow Creek State Park,Class B
2007-10-24 12:00:00+00:00,Pennsylvania,Report 21962: Bow Hunter Encounters Strange Creature near Argus,Class A
2007-10-27 12:00:00+00:00,Illinois,Report 24997: Hiker has nighttime sighting near Carlyle,Class A
2007-10-27 12:00:00+00:00,Illinois,Report 28429: Deer hunter has sighting at dusk near Jubilee College State Park,Class A
2007-10-30 12:00:00+00:00,Wisconsin,Report 46742: Bowhunter finds large barefoot prints in the snow near Drummond,Class B
2007-11-03 12:00:00+00:00,Pennsylvania,Report 15306: Young Woman Observes Large Biped in a Field east of Pittsburgh,Class A
2007-11-07 12:00:00+00:00,Iowa,"Report 25071: Daylight sighting by a roofing contractor near the Mississippi River, south of Dubuque",Class A
2007-11-09 12:00:00+00:00,New Jersey,Report 21977: Possible Wood Knock Interaction at Wildcat Ridge near Rockaway,Class B
2007-11-10 12:00:00+00:00,Florida,"Report 21979: Rural resident hears knocks, howls & finds a footprint near Wellborn",Class B
2007-11-15 12:00:00+00:00,Arkansas,Report 39615: Homeowner awakens to something messing with rabbit cage and sees a tall dark figure near Brixey,Class B
2007-11-15 12:00:00+00:00,Georgia,Report 26396: Possible daylight sighting of a juvenile sasquatch on all fours by a deer hunter near Axson,Class B
2007-11-15 12:00:00+00:00,Texas,Report 28873: Motorist recounts daylight sighting on her property east of New Waverly,Class A
2007-11-16 12:00:00+00:00,Washington,Report 23160: Daylight encounter with two hunters south of Union (w/ cellphone photos),Class A
2007-11-16 12:00:00+00:00,Illinois,Report 24354: Hunter has sighting from his deer stand near Detroit,Class A
2007-11-17 12:00:00+00:00,Texas,Report 23246: Violent tree shaking startles horses and riders on a ranch near Goldthwaite,Class B
2007-11-18 12:00:00+00:00,Missouri,Report 27261: Couple witness rocks thrown and possible vocalizations between two animals on either side of a fishing dock near Williamsville,Class B
2007-11-22 12:00:00+00:00,Iowa,Report 23489: Nighttime sighting near Goeldner Woods County Park,Class A
2007-11-24 12:00:00+00:00,Florida,Report 29371: Man camping with daughter hears unusual howls near the Oklawaha River,Class B
2007-11-28 12:00:00+00:00,West Virginia,Report 34043: Observation by a hunter through his scope by the New River Gorge Bridge near Fayetteville,Class A
2007-12-01 12:00:00+00:00,Arkansas,Report 22101: Multiple incidents around river slough south of Belleville,Class B
2007-12-09 12:00:00+00:00,Florida,Report 22156: More Tracks Found in the Big Cypress Region (w/photos),Class B
2007-12-15 12:00:00+00:00,California,Report 22500: Paranormal investigator describes encounter near Covelo,Class A
2007-12-20 12:00:00+00:00,Texas,Report 20685: Hunter observes large Bipedal Creature jumping fence near Austonio,Class A
2007-12-24 12:00:00+00:00,Ohio,"Report 22569: Motorist has a possible, brief daylight sighting in the Cuyahoga Valley",Class B
2008-01-02 12:00:00+00:00,Washington,Report 37730: Teen views ape-like animal crossing road quadrupedally at night in Enumclaw,Class A
2008-01-07 12:00:00+00:00,California,Report 22598: Possible vocalizations heard outside Inyokern,Class B
2008-01-09 12:00:00+00:00,California,Report 22815: Campers hear loud vocalizations near Kennedy Meadows,Class B
2008-01-10 12:00:00+00:00,Texas,Report 19666: Hunter hears very loud scream at short range near Brazos River,Class B
2008-01-12 12:00:00+00:00,Virginia,Report 22910: Witness has unusual experience in area of the Great Dismal Swamp,Class B
2008-01-15 12:00:00+00:00,Arkansas,Report 40020: Man has a close daytime encounter with a probable Bigfoot family outside Hardy,Class A
2008-01-19 12:00:00+00:00,Alabama,Report 22969: Camper Awakened by Loud Wood Knocks in Talladega National Forrest,Class B
2008-01-19 12:00:00+00:00,Alabama,Report 22899: Possible daylight encounter on Fort Rucker Army Base,Class B
2008-01-20 12:00:00+00:00,Missouri,Report 27125: Late night Winter sighting by pedestrian along W. Nifong Blvd. in Columbia,Class A
2008-01-21 12:00:00+00:00,Virginia,Report 16777: Possible trash snatching (2 witnesses) outside Sherando,Class B
2008-01-22 12:00:00+00:00,Missouri,Report 14467: Pre-dawn road-crossing sighting by motorists outside Oronogo,Class B
2008-01-27 12:00:00+00:00,Pennsylvania,Report 14707: Man recalls childhood sighting near Allison Park,Class A
2008-01-28 12:00:00+00:00,Washington,Report 16295: Mutliple daylight sightings in Suquamish,Class A
2008-01-28 12:00:00+00:00,Washington,Report 22816: Possible vocalizations near Indianola,Class B
2008-02-01 12:00:00+00:00,Washington,Report 23017: Possible vocalizations heard by resident outside Verlot,Class B
2008-02-15 12:00:00+00:00,Alabama,Report 37038: Nighttime sighting of a tall blonde biped crossing Hwy. 45 north of Fruitdale,Class A
2008-02-15 12:00:00+00:00,Florida,Report 24078: Teens stumble upon creature in Jennings Forest,Class A
2008-03-12 12:00:00+00:00,New Mexico,"Report 23585: Mescalero Reservation resident sees silhouetted figure swaying at window, large footprints outside house",Class B
2008-03-12 12:00:00+00:00,Washington,Report 23460: Husband and wife hear possible vocalizations on Harstine Island,Class B
2008-03-15 12:00:00+00:00,Florida,Report 30547: Daytime sighting from a vehicle in the Ocala National Forest near Ft. McCoy,Class A
2008-03-18 12:00:00+00:00,West Virginia,Report 23648: Wood knocking startles target shooter outside of Shady Spring,Class B
2008-03-26 12:00:00+00:00,California,Report 23319: Father and son come across two sets of tracks while hunting near Benton.,Class B
2008-03-29 12:00:00+00:00,West Virginia,Report 23477: Family of bigfoot seen near I-64,Class A
2008-04-05 12:00:00+00:00,Washington,Report 23558: Friends lost on backroads west of Olympia are stunned by a creature with large green eyes,Class A
2008-04-08 12:00:00+00:00,Texas,Report 23578: Possible tracks found along the Greenbelt Corridor outside Denton,Class B
2008-04-12 12:00:00+00:00,Washington,"Report 24751: Young man, on camping trip with his family, sees a sasquatch near Naselle",Class A
2008-04-12 12:00:00+00:00,Idaho,Report 18958: Screaming and eyeshine witnessed by hunter in the Big Hole Mountains,Class B
2008-04-15 12:00:00+00:00,Alabama,Report 28326: Recollection of seeing a hair covered creature squatting next to a road near Waterloo,Class B
2008-04-18 12:00:00+00:00,Oklahoma,Report 23628: Possible tracks found in yard north of VIan,Class B
2008-04-23 12:00:00+00:00,Alaska,Report 23666: Passenger on the Alcan Highway sees a tall bipedal creature walk across the road,Class A
2008-04-28 12:00:00+00:00,Wisconsin,Report 23691: Man recalls encounter at a cabin on Nelson Lake,Class A
2008-05-01 12:00:00+00:00,Maryland,Report 24952: Bird watcher experiences unusual activity while hiking in the Oxbow Lake Nature Preserve,Class B
2008-05-03 12:00:00+00:00,Illinois,Report 23949: Turkey hunter has early morning sighting near Rozetta,Class A
2008-05-05 12:00:00+00:00,Illinois,Report 28899: Father and son have daylight sighting on Illinois Rt 48 near Taylorville,Class A
2008-05-13 12:00:00+00:00,Illinois,Report 26039: Motorist has possible sighting near Barrington.,Class B
2008-05-15 12:00:00+00:00,Massachusetts,Report 23732: Sundown sighting by motorists near Rhode Island state border,Class A
2008-05-23 12:00:00+00:00,Oregon,Report 22742: Hikers hear possible vocalizations near Cascade Locks along the Columbia River,Class B
2008-05-23 12:00:00+00:00,Illinois,Report 29265: Motorists have sighting at night near Otterville,Class A
2008-05-28 12:00:00+00:00,Iowa,Report 24056: Hunter describes combination of rock clacking and bird-like vocals in public hunting area near Van Wert,Class B
2008-05-31 12:00:00+00:00,Tennessee,Report 23916: Family records possible vocalizations in daylight near Mt. Zion Cemetery,Class B
2008-06-01 12:00:00+00:00,Washington,Report 23068: Unknown animal heard crashing through property near Blyn and Sequim Bay,Class B
2008-06-07 12:00:00+00:00,Washington,Report 28898: Dusk and nighttime sightings by couple at rock quarry near Greenwater,Class A
2008-06-11 12:00:00+00:00,Ohio,Report 23980: Woman recounts possible night time encounter near Mogadore,Class B
2008-06-14 12:00:00+00:00,Ohio,Report 46834: Camper has possible early evening sighting in Beaver Creek State Park,Class B
2008-06-14 12:00:00+00:00,Kentucky,Report 24674: BFRO Investigator videotapes encounter in Daniel Boone National Forest,Class A
2008-06-15 12:00:00+00:00,Michigan,Report 24033: Woman describes foul odor and possible vocalizatons near home outside Charlevoix,Class B
2008-06-20 12:00:00+00:00,Ohio,Report 29158: Evening sighting at a cornfield near New Philadelphia,Class A
2008-06-21 12:00:00+00:00,Minnesota,Report 24089: Witness hears loud screams and foot steps while camping near Laporte,Class B
2008-06-21 12:00:00+00:00,Colorado,Report 24068: Possible vocalization frightens fisherman from campsite along Conejos River,Class B
2008-06-22 12:00:00+00:00,South Dakota,Report 25415: Possible nighttime visit while camping in the Black Hills of South Dakota,Class B
2008-06-30 12:00:00+00:00,Colorado,Report 32905: Hiker has a possible daytime sighting near Crater Lake,Class A
2008-06-30 12:00:00+00:00,Florida,Report 24134: Homeowner hears possible howls east of Winter Springs,Class B
2008-07-01 12:00:00+00:00,Washington,Report 24129: Two very tall hairy creatures seen running down the road at night near Indianola,Class A
2008-07-02 12:00:00+00:00,Georgia,"Report 24125: Man observes a large, hair-covered biped outside his garage south of Nashville",Class A
2008-07-04 12:00:00+00:00,Missouri,Report 25874: Possible late night encounter by canoeists on Flat Creek near Piney Creek Wilderness,Class B
2008-07-05 12:00:00+00:00,Washington,Report 24216: Possible vocalizations heard near a fish hatchery on the Humptulips River,Class B
2008-07-08 12:00:00+00:00,California,Report 24146: Man Has Face to Face Encounter Outside of Willits,Class A
2008-07-09 12:00:00+00:00,California,"Report 23768: Brief, blurry video footage of a possible sasquatch at Mono Lake",Class A
2008-07-12 12:00:00+00:00,Wisconsin,Report 24265: BFRO Investigator obtains first thermal footage (very brief) outside Phillips,Class A
2008-07-14 12:00:00+00:00,Washington,Report 24379: Daylight road-crossing sighting by the U.S. Postal Carrier for the town of Quinault Lake (w/ low quality cellphone photos),Class A
2008-07-17 12:00:00+00:00,California,Report 24137: Young couple encounter something large on Lake Hemet,Class B
2008-07-19 12:00:00+00:00,Washington,Report 47872: Morning sighting by a woodcutter NW of Conconully,Class A
2008-07-21 12:00:00+00:00,North Carolina,Report 24264: Possible howls heard in the Three Top Mountain area,Class B
2008-07-26 12:00:00+00:00,Arkansas,Report 24276: Possible sighting of an upright creature crossing the road at dusk by a woman driving to Spring Lake,Class B
2008-07-29 12:00:00+00:00,Arizona,Report 23136: Early morning roadside sighting of tall gray creature near Buckeye,Class A
2008-08-01 12:00:00+00:00,Oregon,Report 24328: Possible vocalizations heard at a campground near Seaside,Class B
2008-08-02 12:00:00+00:00,West Virginia,Report 24494: Possible nighttime encounter while raccoon hunting outside Valley Head,Class B
2008-08-05 12:00:00+00:00,California,Report 24277: Campers hear strange vocalizations for over an hour while camping outside Dorrington,Class B
2008-08-06 12:00:00+00:00,Washington,Report 24373: Hunter scouting for elk hears stick breaks & a loud scream-howl close to his tent near Randle,Class B
2008-08-10 12:00:00+00:00,Oregon,Report 24882: Four campers have nighttime visitation and then a visual observation of a sasquatch near Estacada,Class A
2008-08-11 12:00:00+00:00,California,Report 24795: Campers hear lengthy call and response sequence between creatures in the Giant Sequoia National Monument,Class B
2008-08-11 12:00:00+00:00,Minnesota,Report 24426: Local people record strange primate vocalizations in remote woods north of Nimrod (w/ recordings),Class B
2008-08-15 12:00:00+00:00,Pennsylvania,Report 24442: Woman remembers witnessing a tall hairy figure in the Pocono Mountains,Class A
2008-08-15 12:00:00+00:00,Nebraska,Report 15615: Creature seen walking across pasture in daylight north of Grand Island,Class A
2008-08-15 12:00:00+00:00,Washington,Report 25882: Large rock thrown while two friends sit by campfire on Green Mountain,Class B
2008-08-18 12:00:00+00:00,Wisconsin,Report 24508: Possible early evening sighting near Lake Namekagon,Class B
2008-08-19 12:00:00+00:00,Idaho,"Report 24693: Rock banging, footprints and strange stripped tree on high mountain ranch near Sandpoint",Class B
2008-08-20 12:00:00+00:00,Alaska,Report 25442: Hunter describes powerful wood knocks at a cabin in remote wilderness south of the town of Chicken,Class B
2008-08-21 12:00:00+00:00,California,Report 24456: Native American experiences a close encounter from her backyard outside the San Bernadino National Forest,Class B
2008-08-24 12:00:00+00:00,Washington,Report 24612: Couple camping NW of Mt. Rainier hear loud vocals and footsteps,Class B
2008-08-25 12:00:00+00:00,Oregon,Report 24631: Motorists see an ape run across Hwy 26 near dusk outside of Rhododendron,Class A
2008-08-30 12:00:00+00:00,North Carolina,Report 24667: Family vacationing in Pigeon Forge has two sightings on two consecutive nights driving down a mountain road,Class A
2008-08-31 12:00:00+00:00,Oklahoma,Report 24682: Hikers hear possible vocalizations throughout the night near Cedar Lake,Class B
